pid,fig,png,mode,ink,kind,cut_id,axis,depth,gap,gap_px,half_a,half_b,box,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,relation,n_opposite,n_nested,opposite,nested,lineage,panel,cut_axis,side,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,reach,grown,score,n_rows,rule,measured,threshold,detail,axis_status,axis_from,spine_x,baseline_y,status,n_labels,n_bars,fragment,source
475,Fig. 2,ID475__fig2.png,PLAIN,140,POST,,,,,,,,,,,,,,,,,,,,"533,554,60,301",,,ADOPTED,,,,,,,,,"572,904,33,322",,,,,,,,,,,,,,,,,"533,904,33,322",,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,16,,,,,,,,,,,,,,,,"524,546,346,598",22,252,OFFERED,,,,,,,,,"562,957,332,620",,left,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,GATE,,,,16,,,,,,,,,,,,,,,,"524,546,346,598",,,,,,,,,,,,"562,957,332,620",,left,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,GATE_WHY,,,,,,,,,,,,,,,,,,,,"524,546,346,598",,,,,,,,,,,,"562,957,332,620",,,,,,,,,,"축 없음, 잉크 0.253","행 겹침 1.00, 패널 행 332-620, 조각 346-598",이 클립에서 캡션을 읽지 못했다,"건너는 간격 61 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 0.99 (교집합 0.99)",합쳐도 표시 개수가 늘지 않는다 (3→3),,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,POST,,,,,,,,,,,,,,,,,,,,"524,546,346,598",,,ADOPTED,,,,,,,,,"562,957,332,620",,,,,,,,,,,,,,,,,"524,957,332,620",,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"634,797,910,924",163,14,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 424px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"634,797,910,924",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"884,902,910,924",18,14,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 674px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"884,902,910,924",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,314,28,322",105,,,,leftmost of 1 free runs,105:56-302:free,1,0,56-302,229,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,314,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;140:37px;280:36px;279:36px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,297,332,620",105,,,,leftmost of 1 free runs,105:355-599:free,1,0,355-599,219,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,297,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,299,652,924",105,,,,leftmost of 1 free runs,105:654-899:free,1,0,654-899,220,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"231,299,702,924",68,222,NO_PANEL_IN_REACH,0,overlap 0px share 1.00 reach 74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"231,299,702,924",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,37,,,,,,,,,,,,,,,,"336,402,690,846",66,156,OFFERED,,,,,,,,,"103,299,652,924",,right,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,GATE,,,,37,,,,,,,,,,,,,,,,"336,402,690,846",,,,,,,,,,,,"103,299,652,924",,right,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,GATE_WHY,,,,,,,,,,,,,,,,,,,,"336,402,690,846",,,,,,,,,,,,"103,299,652,924",,,,,,,,,,"축 없음, 잉크 0.105","행 겹침 1.00, 패널 행 652-924, 조각 690-846",이 클립에서 캡션을 읽지 못했다,"건너는 간격 75 px, 패널 내부의 가장 큰 간격 74 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.00 (교집합 1.00)",막대·눈금이 2→3개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,POST,,,,,,,,,,,,,,,,,,,,"336,402,690,846",,,ADOPTED,,,,,,,,,"103,299,652,924",,,,,,,,,,,,,,,,,"103,402,652,924",,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"533,554,60,301",21,241,NO_PANEL_IN_REACH,0,right 219px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"533,554,60,301",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"524,546,346,598",22,252,NO_PANEL_IN_REACH,0,right 227px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"524,546,346,598",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"634,797,910,924",163,14,NO_PANEL_IN_REACH,0,right 335px share 1.00 reach 74 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"634,797,910,924",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,ORPHAN,,,,,,,,,,,,,,,,,,,,"884,902,910,924",18,14,NO_PANEL_IN_REACH,0,right 585px share 1.00 reach 74 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,PIECE_RELATION,,,,,,,,,,,,,,,,,,,,"884,902,910,924",,,,,,NO_SELECTED_PANEL_DESCENDANT,0,0,,,CONTAINMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"22,403,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"31,403,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;352:37px;351:37px;140:37px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"538,904,638,892",606,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),606:245px;748:86px;747:86px;642:77px;782:76px;781:76px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"37,210,648,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;141:54px;140:54px;174:46px;173:46px;118:24px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"572,904,33,322",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;853:102px;748:93px;747:93px;642:78px;641:78px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"533,904,33,322",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;853:102px;748:93px;747:93px;642:78px;641:78px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"524,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,314,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;140:37px;280:36px;279:36px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,297,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,402,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;352:70px;351:70px;246:68px;141:54px;140:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"524,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"524,957,332,620",607,,,,leftmost of 3 free runs,607:349-594:free;642:367-473:free;748:356-473:free,3,0,349-594,783,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"562,957,332,620",607,,,,leftmost of 3 free runs,607:349-594:free;642:367-473:free;748:356-473:free,3,0,349-594,799,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"22,403,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"22,403,332,620",105,,,,leftmost of 1 free runs,105:355-599:free,1,0,355-599,250,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"538,904,638,892",606,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),606:245px;748:86px;747:86px;642:77px;782:76px;781:76px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"538,904,638,892",606,,,,leftmost of 4 free runs,606:643-888:free;642:765-842:free;747:680-766:free;748:680-766:free,4,0,643-888,757,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,314,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;140:37px;280:36px;279:36px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,314,28,322",105,,,,leftmost of 1 free runs,105:56-302:free,1,0,56-302,229,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,297,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,297,332,620",105,,,,leftmost of 1 free runs,105:355-599:free,1,0,355-599,219,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"533,904,33,322",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;853:102px;748:93px;747:93px;642:78px;641:78px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"533,904,33,322",607,,,,leftmost of 3 free runs,607:58-303:free;747:156-249:free;748:156-249:free,3,0,58-303,755,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"572,904,33,322",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;853:102px;748:93px;747:93px;642:78px;641:78px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"572,904,33,322",607,,,,leftmost of 3 free runs,607:58-303:free;747:156-249:free;748:156-249:free,3,0,58-303,771,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,402,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;352:70px;351:70px;246:68px;141:54px;140:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,402,652,924",105,,,,leftmost of 1 free runs,105:654-899:free,1,0,654-899,282,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"103,299,652,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;246:68px;141:54px;140:54px;279:52px;174:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"103,299,652,924",105,,,,leftmost of 1 free runs,105:654-899:free,1,0,654-899,220,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_FALLBACK,,,,,,,,"37,210,648,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;141:54px;140:54px;174:46px;173:46px;118:24px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,PLAIN,140,AXIS_CANDIDATES,,,,,,,,"37,210,648,924",105,,,,leftmost of 1 free runs,105:654-899:free,1,0,654-899,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,1,col,0,403-524,121,"0,463,0,963","463,984,0,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,2,row,1,620-648,28,"0,463,0,634","0,463,634,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,3,row,2,322-332,10,"0,463,0,327","0,463,327,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,4,col,2,299-337,38,"0,318,634,963","318,463,634,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,5,col,3,210-231,21,"0,220,634,963","220,318,634,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,6,row,3,846-910,64,"318,463,634,878","318,463,878,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,7,row,1,620-638,18,"463,984,0,629","463,984,629,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,8,row,2,322-332,10,"463,984,0,327","463,984,327,629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,9,col,3,554-572,18,"463,563,0,327","563,984,0,327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,10,col,3,546-562,16,"463,554,327,629","554,984,327,629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,11,row,2,892-910,18,"463,984,629,901","463,984,901,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,CUT,12,col,3,797-884,87,"463,840,901,963","840,984,901,963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"31,403,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;352:37px;351:37px;140:37px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"22,403,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"562,957,332,620",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;748:117px;854:112px;853:112px;642:106px;888:81px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"538,904,638,892",606,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),606:245px;748:86px;747:86px;642:77px;782:76px;781:76px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"37,210,648,924",105,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),105:245px;141:54px;140:54px;174:46px;173:46px;118:24px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"572,904,33,322",607,245,245,0.95,leftmost column whose run is >= 0.95 of the longest (245 px),607:245px;853:102px;748:93px;747:93px;642:78px;641:78px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"31,403,28,322",105,246,246,0.95,leftmost column whose run is >= 0.95 of the longest (246 px),105:246px;175:63px;174:63px;352:37px;351:37px;140:37px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 2,ID475__fig2.png,CAP,140,AXIS_FALLBACK,,,,,,,,"22,403,332,620",105,244,244,0.95,leftmost column whose run is >= 0.95 of the longest (244 px),105:244px;175:68px;174:68px;141:61px;140:61px;280:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
