pid,fig,png,mode,ink,kind,box,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,panel,side,gap,reach,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,grown,candidate_x,boundary,run,chosen,baseline_y,n_labels,ladder_ok,resid_px,spacing_cv,detail,score,n_rows,axis_status,axis_from,spine_x,status,n_bars,fragment,source,rule,measured,threshold
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"663,969,836,981",679,101,102,0.95,leftmost column whose run is >= 0.95 of the longest (102 px),797:102px;796:102px;680:101px;679:101px;834:42px;833:42px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"138,500,511,720",445,119,119,0.95,leftmost column whose run is >= 0.95 of the longest (119 px),446:119px;445:119px;250:68px;249:68px;383:65px;382:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"644,1023,31,329",645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"644,1023,31,329",645,,,,leftmost of 1 free runs,645:63-327:free,1,0,63-327,871,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"644,1023,31,329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,free,63-327,True,227,9,True,0.29,0.0064,"9 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"644,1023,31,233",645,170,170,0.95,leftmost column whose run is >= 0.95 of the longest (170 px),645:170px;950:61px;949:61px;948:61px;736:58px;703:58px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"644,1023,31,233",645,,,,no free run; leftmost of 1 clipped,645:63-327:clipped,0,1,63-327,871,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"644,1023,31,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,clipped,63-327,True,227,6,True,0.15,0.0038,"6 labels, -0.151 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"660,969,513,669",678,106,106,0.95,leftmost column whose run is >= 0.95 of the longest (106 px),678:106px;679:105px;949:46px;948:46px;716:46px;715:46px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"660,969,513,669",678,,,,no free run; leftmost of 2 clipped,678:513-619:clipped;679:513-618:clipped,0,2,513-619,845,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,513,669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,clipped,513-619,True,513,3,True,0.22,0.0100,"3 labels, 0.149 value/px, ladder residual 0.2 px  [AXIS_INVERTED: values rise as the pixel row rises]",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,513,669",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,clipped,513-618,False,513,3,True,0.22,0.0100,"3 labels, 0.149 value/px, ladder residual 0.2 px  [AXIS_INVERTED: values rise as the pixel row rises]",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"660,969,227,341",797,74,74,0.95,leftmost column whose run is >= 0.95 of the longest (74 px),798:74px;797:74px;913:65px;912:65px;684:64px;683:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"660,969,227,341",683,,,,no free run; leftmost of 4 clipped,683:227-291:clipped;684:227-291:clipped;797:227-301:clipped;798:227-301:clipped,0,4,227-291,845,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,227,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,clipped,227-291,True,227,4,True,0.23,0.0082,"4 labels, -0.151 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,227,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,clipped,227-291,False,227,4,True,0.25,0.0086,"4 labels, -0.151 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,227,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,clipped,227-301,False,227,4,True,0.15,0.0063,"4 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,227,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,clipped,227-301,False,227,4,True,0.15,0.0063,"4 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"703,967,168,230",703,58,58,0.95,leftmost column whose run is >= 0.95 of the longest (58 px),736:58px;703:58px;851:50px;850:50px;818:50px;966:41px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"703,967,168,230",703,,,,leftmost of 5 free runs,703:170-228:free;736:170-228:free;818:178-228:free;850:178-228:free;851:178-228:free,5,0,170-228,861,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,168,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,free,170-228,True,227,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,168,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,free,170-228,False,227,3,False,,,value-per-pixel varies 13.2% across the ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,168,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,free,178-228,False,227,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,168,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,free,178-228,False,227,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,168,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,free,178-228,False,227,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"663,969,836,981",679,101,102,0.95,leftmost column whose run is >= 0.95 of the longest (102 px),797:102px;796:102px;680:101px;679:101px;834:42px;833:42px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"663,969,836,981",679,,,,no free run; leftmost of 4 clipped,679:835-937:clipped;680:835-937:clipped;796:835-938:clipped;797:835-938:clipped,0,4,835-937,846,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,969,836,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,clipped,835-937,True,842,4,True,0.20,0.0071,"4 labels, -0.011 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,969,836,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,clipped,835-937,False,842,4,True,0.20,0.0071,"4 labels, -0.011 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,969,836,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,clipped,835-938,False,842,4,True,0.20,0.0071,"4 labels, -0.011 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,969,836,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,clipped,835-938,False,842,4,True,0.20,0.0071,"4 labels, -0.011 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"660,969,696,836",913,98,98,0.95,leftmost column whose run is >= 0.95 of the longest (98 px),914:98px;913:98px;717:34px;716:34px;663:24px;662:24px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"660,969,696,836",,,,,no run long enough,,0,0,,845,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"660,969,696,836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,fallback,,True,835,4,True,0.17,0.0047,"4 labels, -0.011 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"663,930,375,513",795,107,110,0.95,leftmost column whose run is >= 0.95 of the longest (110 px),912:110px;911:110px;796:107px;795:107px;667:24px;666:24px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"663,930,375,513",795,,,,no free run; leftmost of 2 clipped,795:406-514:clipped;796:406-514:clipped,0,2,406-514,823,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,930,375,513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,clipped,406-514,True,512,5,True,0.18,0.0054,"5 labels, -0.150 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"663,930,375,513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,clipped,406-514,False,512,5,True,0.18,0.0054,"5 labels, -0.150 value/px, ladder residual 0.2 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_FALLBACK,"703,967,179,227",703,48,48,0.95,leftmost column whose run is >= 0.95 of the longest (48 px),851:48px;850:48px;818:48px;736:48px;703:48px;966:40px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_CANDIDATES,"703,967,179,227",703,,,,no free run; leftmost of 5 clipped,703:170-228:clipped;736:170-228:clipped;818:178-228:clipped;850:178-228:clipped;851:178-228:clipped,0,5,170-228,861,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,179,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,clipped,170-228,True,188,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,179,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,clipped,170-228,False,188,3,False,,,value-per-pixel varies 11.6% across the ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,179,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,clipped,178-228,False,188,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,179,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,clipped,178-228,False,188,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,GRID,140,AXIS_SHADOW_LADDER,"703,967,179,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,clipped,178-228,False,188,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"106,501,27,297",179,237,237,0.95,leftmost column whose run is >= 0.95 of the longest (237 px),179:237px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"92,273,695,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;249:65px;248:65px;247:65px;211:40px;210:40px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,834,951",444,117,117,0.95,leftmost column whose run is >= 0.95 of the longest (117 px),445:117px;444:117px;482:63px;481:63px;461:27px;460:27px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"106,501,27,297",179,237,237,0.95,leftmost column whose run is >= 0.95 of the longest (237 px),179:237px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"92,273,695,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;249:65px;248:65px;247:65px;211:40px;210:40px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,834,951",444,117,117,0.95,leftmost column whose run is >= 0.95 of the longest (117 px),445:117px;444:117px;482:63px;481:63px;461:27px;460:27px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,403,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"101,268,499,627",212,65,68,0.95,leftmost column whose run is >= 0.95 of the longest (68 px),250:68px;249:68px;213:65px;212:65px;266:51px;267:50px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"106,501,27,297",179,,,,no free run; leftmost of 1 clipped,179:60-324:clipped,0,1,60-324,343,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"106,501,27,297",179,237,237,0.95,leftmost column whose run is >= 0.95 of the longest (237 px),179:237px;499:81px;467:81px;500:80px;466:80px;447:69px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"609,967,31,301",645,,,,no free run; leftmost of 1 clipped,645:63-328:clipped,0,1,63-328,823,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"92,273,695,975",173,,,,leftmost of 1 free runs,173:748-968:free,1,0,748-968,200,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"92,273,695,975",173,220,220,0.95,leftmost column whose run is >= 0.95 of the longest (220 px),173:220px;249:65px;248:65px;247:65px;211:40px;210:40px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"428,500,834,951",444,,,,no free run; leftmost of 2 clipped,444:834-951:clipped;445:834-951:clipped,0,2,834-951,471,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,834,951",444,117,117,0.95,leftmost column whose run is >= 0.95 of the longest (117 px),445:117px;444:117px;482:63px;481:63px;461:27px;460:27px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"428,500,510,664",445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;483:63px;482:63px;481:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"609,967,403,619",795,,,,leftmost of 2 free runs,795:406-515:free;796:406-515:free;678:513-619:clipped;679:513-619:clipped,2,2,406-515,823,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,403,619",795,109,112,0.95,leftmost column whose run is >= 0.95 of the longest (112 px),912:112px;911:112px;796:109px;795:109px;679:106px;678:106px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"609,967,738,938",679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,823,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_CANDIDATES,"101,268,499,627",,,,,no run long enough,,0,0,,201,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"101,268,499,627",212,65,68,0.95,leftmost column whose run is >= 0.95 of the longest (68 px),250:68px;249:68px;213:65px;212:65px;266:51px;267:50px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"101,268,499,627",212,65,68,0.95,leftmost column whose run is >= 0.95 of the longest (68 px),250:68px;249:68px;213:65px;212:65px;266:51px;267:50px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"142,487,317,341",345,24,NO_PANEL_IN_REACH,0,left 122px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"99,384,370,664",285,294,NO_PANEL_IN_REACH,0,left 44px share 1.00 reach 34 [gap] | overlap 0px share 1.00 reach 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"311,383,834,975",72,141,NO_PANEL_IN_REACH,0,left 45px share 1.00 reach 34 [gap] | overlap 0px share 0.00 reach 34 [share] | right 38px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"435,469,961,975",34,14,NO_PANEL_IN_REACH,0,left 140px share 0.00 reach 34 [gap] [share] | overlap 0px share 0.00 reach 34 [share] | right 162px share 1.00 reach 34 [gap],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"572,590,116,273",18,157,OFFERED,,,"609,967,31,301",left,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,GATE,,,,,,,,,,,,,"572,590,116,273",,,,,,"609,967,31,301",left,19,,True,O,O,-,X,O,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,GATE_WHY,,,,,,,,,,,,,"572,590,116,273",,,,,,"609,967,31,301",,,,,,,,,,,"축 없음, 잉크 0.352","행 겹침 1.00, 패널 행 31-328, 조각 116-273",이 클립에서 캡션을 읽지 못했다,"건너는 간격 59 px, 패널 내부의 가장 큰 간격 0 px","밑변에 선 열 0.00, 축 범위 안 잉크 1.00 (교집합 1.00)",막대·눈금이 0→0개뿐이라 규칙성을 잴 수 없다,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,POST,,,,,,,,,,,,,"572,590,116,273",,,ADOPTED,,,"609,967,31,301",,,,,,,,,,,,,,,,,"572,967,31,301",,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"609,831,320,341",222,21,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 108px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,151,ORPHAN,,,,,,,,,,,,,"924,944,326,341",20,15,NO_PANEL_IN_REACH,0,overlap 0px share 0.00 reach 34 [share] | right 423px share 0.00 reach 34 [gap] [share],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
